"DFG_year","timeid","var","nitrogen","appl","rep","GLA50","S","TT59","TT55","TT61","GCD59","GCD61","GCD55","LAImax59","LAImaxTT59","LAImax61","LAImaxTT61","LAImax55","LAImaxTT55","TT87","LAD59","LAD61","LAD55","GCD87"
"DFG2020","Early","Alves","220","Split","1",2337.97836863492,27.717170567818,1795.44776042163,1699.58916425731,1707.575,542.530608213295,630.403368634923,638.389204377617,6.14,1707.575,6.14,1707.575,5.17,1460.25833333333,2436.80833333333,3207.39403147087,3746.73848658458,3196.10741188949,98.8299646984069
"DFG2020","Early","Alves","220","Split","2",2352.94777719443,38.5316662753336,1809.13506197301,1713.41300042852,1707.575,543.812715221427,645.372777194433,639.534776765916,6,1806.20833333333,5.96,1707.575,5.96,1707.575,2436.80833333333,3188.55482685345,3772.58596822441,3737.79164619441,83.8605561388968
"DFG2020","Early","Alves","220","Split","3",2262.08817101735,17.8710062844286,1793.41511793368,1699.4608202269,1707.575,468.67305308367,554.513171017351,562.627350790454,5.16,1594.80833333333,5.16,1594.80833333333,5.16,1594.80833333333,2436.80833333333,2310.80675671652,2749.12215584034,2790.7293562136,174.720162315979
"DFG2020","Early","Apertus","176","Combined","1",2334.79230605751,26.0009395929924,1829.48440336928,1735.68288659821,1774.14583333333,505.307902688226,560.646472724176,599.109419459293,2.98,1707.575,2.98,1707.575,2.98,1707.575,2469.25416666667,1461.30811178833,1626.01677802857,1740.56706383993,134.461860609164
"DFG2020","Early","Apertus","176","Combined","2",2345.00751656207,23.8204395263646,1829.48440336928,1735.68288659821,1774.14583333333,515.523113192786,570.861683228737,609.324629963854,2.84,1707.575,2.84,1707.575,2.84,1707.575,2469.25416666667,1404.96218852563,1561.8225394591,1670.94666914874,124.246650104603
"DFG2020","Early","Apertus","176","Combined","3",2291.33666869404,21.1027614555644,1823.62912483437,1730.07168639398,1774.14583333333,467.707543859667,517.190835360711,561.264982300066,3.38,1806.20833333333,3.1,1594.80833333333,3.1,1594.80833333333,2436.80833333333,1512.6436678224,1539.79806984423,1675.94954728949,145.471664639289
"DFG2020","Early","Apertus","176","Split","1",2394.16751794459,23.319666440358,1829.13333996601,1730.9293824921,1806.20833333333,565.034177978582,587.959184611258,663.238135452487,5.94,1707.575,5.94,1707.575,5.94,1707.575,2527.46666666667,3232.33403999355,3368.28730404942,3815.04648912999,133.299148722082
"DFG2020","Early","Apertus","176","Split","2",2279.5097398646,21.595741591336,1803.97722053088,1710.0998339881,1707.575,475.532519333722,571.9347398646,569.409905876502,5.35,1789.5625,3.77,1594.80833333333,3.77,1594.80833333333,2436.80833333333,2455.12820891211,2092.13666926863,2082.63689136714,157.29859346873
"DFG2020","Early","Apertus","176","Split","3",2291.91143709683,20.5896182300337,1805.18712093035,1712.09144026772,1774.14583333333,486.724316166478,517.765603763501,579.81999682911,3.12,1722.13333333333,3.12,1722.13333333333,2.98,1475.8625,2436.80833333333,1451.27375033024,1547.52864108263,1662.33886514775,144.896896236499
"DFG2020","Early","Apertus","220","Combined","1",2388.267249185,20.5105298702576,1835.00768166975,1729.59840716163,1774.14583333333,553.259567515251,614.121415851675,658.668842023373,4.45,1789.5625,4.02,1707.575,4.02,1707.575,2596.50833333333,2407.13896276034,2418.41111611234,2597.17799205639,208.241084148325
"DFG2020","Early","Apertus","220","Combined","2",2385.50201538168,24.65222000294,1829.48440336928,1735.68288659821,1774.14583333333,556.017612012401,611.356182048352,649.819128783469,4.52,1594.80833333333,4.52,1594.80833333333,4.52,1594.80833333333,2469.25416666667,2374.42806542982,2624.30532805685,2798.06700810983,83.752151284988
"DFG2020","Early","Apertus","220","Combined","3",2400,17.0214340619272,1837.91285730019,1733.21980198854,1774.14583333333,562.08714269981,625.85416666667,666.780198011455,5.56,1594.80833333333,5.56,1594.80833333333,5.56,1594.80833333333,2596.50833333333,2996.86585198032,3348.5900995537,3575.04664730618,196.50833333333
"DFG2020","Early","Apertus","220","Split","1",2389.65169239797,22.5631301392393,1835.94821107166,1729.89701453647,1774.14583333333,553.703481326308,615.505859064641,659.754677861505,5.05,1789.5625,4.77,1707.575,4.77,1707.575,2596.50833333333,2749.26058382724,2891.08698480359,3101.95966992518,206.856640935359
"DFG2020","Early","Apertus","220","Split","2",2400,24.702847565512,1824.49451965993,1719.14425382923,1774.14583333333,575.505480340066,625.85416666667,680.855746170768,6.39,1806.20833333333,5.89,1594.80833333333,5.89,1594.80833333333,2596.50833333333,3625.65527045487,3638.26619698211,3962.09620068492,196.50833333333
"DFG2020","Early","Apertus","220","Split","3",2346.63875900156,17.4072063101538,1813.72085598509,1720.61333033969,1774.14583333333,532.91790301647,572.49292566823,626.025428661873,5.14,1722.13333333333,5.14,1722.13333333333,4.55,1594.80833333333,2436.80833333333,2489.52741630897,2691.05322731187,2624.2865511903,90.16957433177
"DFG2020","Early","Capone","176","Combined","1",2373.2390820261,38.3380761083344,1821.86954648626,1727.34176241297,1806.20833333333,551.369535539836,567.030748692769,645.897319613127,4.15,1578.55833333333,4.15,1578.55833333333,4.15,1578.55833333333,2469.25416666667,2244.8900748139,2309.88191694906,2637.17370110874,96.0150846405704
"DFG2020","Early","Capone","176","Combined","2",2363.75038020983,32.5201903729844,1798.68334569653,1697.42154640829,1707.575,565.067034513295,656.175380209828,666.328833801538,3.66,1789.5625,3.46,1594.80833333333,3.46,1594.80833333333,2527.46666666667,2050.12089854318,2253.30609392139,2288.43622726784,163.716286456842
"DFG2020","Early","Capone","176","Combined","3",2372.47520884639,20.5071003980019,1822.40324099261,1728.30141948052,1774.14583333333,550.071967853781,598.329375513057,644.173789365869,3.33,1806.20833333333,3.31,1594.80833333333,3.31,1594.80833333333,2436.80833333333,1673.16892454077,1822.30345685687,1973.74570220742,64.3331244869432
"DFG2020","Early","Capone","176","Split","1",2400,31.0503541665895,1817.7337498364,1717.41610861557,1774.14583333333,582.266250163598,625.85416666667,682.583891384433,5.21,1707.575,5.21,1707.575,5.21,1707.575,2527.46666666667,2974.81169147828,3201.87614774649,3497.42229342343,127.46666666667
"DFG2020","Early","Capone","176","Split","2",2343.83250805845,29.7555292359238,1808.06277060195,1707.23656669795,1774.14583333333,535.769737456496,569.686674725117,636.595941360501,4.61,1789.5625,4.31,1707.575,4.3,1594.80833333333,2527.46666666667,2449.26555981641,2436.00983857855,2718.0243472388,183.634158608223
"DFG2020","Early","Capone","176","Split","3",2340.53828244444,25.5365710531497,1819.92088321369,1718.84805449281,1774.14583333333,520.61739923075,566.39244911111,621.690227951634,3.65,1806.20833333333,3.56,1722.13333333333,3.47,1594.80833333333,2527.46666666667,1872.73272531898,1989.32070783693,2130.80071847427,186.928384222229
"DFG2020","Early","Capone","220","Combined","1",2400,26.049647917731,1829.34800629562,1726.15666406166,1774.14583333333,570.651993704383,625.85416666667,673.843335938343,6.13,1707.575,6.13,1707.575,6.13,1707.575,2527.46666666667,3391.01890825588,3729.21029063243,4023.30354967805,127.46666666667
"DFG2020","Early","Capone","220","Combined","2",2400,19.1788033758777,1837.46286357828,1727.72045144094,1774.14583333333,562.537136421716,625.85416666667,672.279548559059,5.85,1806.20833333333,5.72,1594.80833333333,5.72,1594.80833333333,2653.92083333333,3240.89768814126,3529.48323633893,3794.40380558225,253.92083333333
"DFG2020","Early","Capone","220","Combined","3",2400,18.554850776361,1834.61206894564,1729.16225840846,1774.14583333333,565.387931054358,625.85416666667,670.837741591537,6.03,1722.13333333333,6.03,1722.13333333333,6.03,1722.13333333333,2596.50833333333,3295.76040964016,3658.52040291858,3928.98005919848,196.50833333333
"DFG2020","Early","Capone","220","Split","1",2400,37.3112301442191,1833.32782943092,1733.5157877518,1774.14583333333,566.672170569084,625.85416666667,666.484212248195,5.96,1707.575,5.96,1707.575,5.96,1707.575,2527.46666666667,3338.05781866302,3690.77369589877,3932.92670468636,127.46666666667
"DFG2020","Early","Capone","220","Split","2",2400,19.4292194835568,1850.49804672724,1744.18654419736,1774.14583333333,549.501953272756,625.85416666667,655.813455802644,5.67,1594.80833333333,5.67,1594.80833333333,5.67,1594.80833333333,2596.50833333333,3021.29910159603,3452.32847236455,3621.79039922222,196.50833333333
"DFG2020","Early","Capone","220","Split","3",2400,27.5893998347023,1820.26273418502,1719.23223316572,1774.14583333333,579.737265814981,625.85416666667,680.767766834279,5.2,1722.13333333333,5.2,1722.13333333333,4.63,1594.80833333333,2527.46666666667,2935.31981283739,3175.04398391535,3081.21945372435,127.46666666667
"DFG2020","Early","Esket","176","Combined","1",2326.32405316349,25.6550783527471,1818.77369045046,1724.02304831415,1774.14583333333,507.550362713033,552.17821983016,602.30100484934,4.54,1707.575,4.54,1707.575,4.54,1707.575,2469.25416666667,2241.95843794705,2444.29773772902,2671.70083065387,142.93011350318
"DFG2020","Early","Esket","176","Combined","2",2278.24825020215,25.6428211551058,1838.63176571295,1744.65309515006,1774.14583333333,439.616484489199,504.102416868823,533.595155052094,3.44,1707.575,3.44,1707.575,3.44,1707.575,2436.80833333333,1477.03924840024,1698.27561128711,1799.59547622052,158.560083131177
"DFG2020","Early","Esket","176","Combined","3",2294.38405460243,23.3239595326689,1823.67743942198,1730.08055963321,1774.14583333333,470.706615180448,520.238221269098,564.303494969215,3.37,1806.20833333333,3.26,1722.13333333333,3.26,1722.13333333333,2436.80833333333,1529.95937520019,1640.93161385854,1784.31457897139,142.424278730902
"DFG2020","Early","Esket","176","Split","1",2343.95650092504,31.1923294046093,1818.19162108045,1723.34842527243,1774.14583333333,525.764879844589,569.810667591706,620.608075652602,5.67,1707.575,5.67,1707.575,5.67,1707.575,2469.25416666667,2920.17505482599,3169.8513348339,3457.84062940747,125.297665741634
"DFG2020","Early","Esket","176","Split","2",2258.55794849209,19.6579440122116,1818.19162108045,1723.34842527243,1774.14583333333,440.366327411639,484.412115158756,535.209523219652,5.07,1789.5625,4.99,1707.575,4.99,1707.575,2469.25416666667,2180.37163659109,2363.32690222022,2615.1368136099,210.696218174584
"DFG2020","Early","Esket","176","Split","3",2253.41541821614,21.779746898433,1842.0359907567,1746.04513562638,1774.14583333333,411.379427459442,479.26958488281,507.370282589761,4.66,1594.80833333333,4.66,1594.80833333333,4.66,1594.80833333333,2469.25416666667,1887.26077788511,2200.96702000346,2331.31358958464,215.838748450529
"DFG2020","Early","Esket","220","Combined","1",2371.98257063055,33.7081030132268,1815.32338798842,1722.8288865732,1774.14583333333,556.659182642128,597.836737297219,649.153684057344,5.21,1789.5625,4.92,1394.14166666667,4.92,1394.14166666667,2436.80833333333,2786.36025477887,2833.84175181623,3086.3121217828,64.8257627027815
"DFG2020","Early","Esket","220","Combined","2",2366.33254281215,30.327723331006,1818.19162108045,1723.34842527243,1774.14583333333,548.140921731703,592.186709478819,642.984117539715,5.41,1806.20833333333,5.24,1594.80833333333,5.24,1594.80833333333,2469.25416666667,2877.60072723283,3017.92180809199,3284.07170991483,102.92162385452
"DFG2020","Early","Esket","220","Combined","3",2400,22.6840688638525,1830.45369833253,1730.1336508067,1774.14583333333,569.546301667469,625.85416666667,669.866349193295,4.5,1806.20833333333,4.08,1594.80833333333,4.08,1594.80833333333,2527.46666666667,2456.56302270155,2456.66700715602,2636.09221308413,127.46666666667
"DFG2020","Early","Esket","220","Split","1",2317.1605303807,31.239346583969,1787.2374213678,1691.5971252184,1707.575,529.923109012899,609.585530380698,625.563405162299,4.39,1707.575,4.39,1707.575,3.56,1578.55833333333,2436.80833333333,2276.80474440412,2626.46657480449,2186.76856584106,119.647802952632
"DFG2020","Early","Esket","220","Split","2",2400,26.6529478950899,1837.48047063496,1738.59881708758,1774.14583333333,562.51952936504,625.85416666667,661.401182912419,6.61,1806.20833333333,6.41,1594.80833333333,6.41,1594.80833333333,2527.46666666667,3608.83933255574,3905.40690253201,4133.20722248929,127.46666666667
"DFG2020","Early","Esket","220","Split","3",2323.96617153197,22.4888338992261,1822.63181197276,1728.56743566865,1774.14583333333,501.33435955921,549.820338198637,595.398735863316,4.64,1806.20833333333,4.43,1594.80833333333,4.43,1594.80833333333,2436.80833333333,2206.64823285925,2320.89067125018,2522.45026593336,112.842161801363
"DFG2020","Early","Patras","176","Combined","1",2274.55708177033,19.6446950613758,1809.73354398826,1717.88948930423,1774.14583333333,464.823537782076,500.411248437001,556.667592466103,3.45,1707.575,3.45,1707.575,3.45,1707.575,2436.80833333333,1536.63692805675,1658.2847469596,1851.28229373538,162.251251562999
"DFG2020","Early","Patras","176","Combined","2",2228.86472228273,19.5771476079553,1801.69102250634,1707.55072550737,1707.575,427.173699776391,521.289722282728,521.313996775357,4.81,1789.5625,3.57,1394.14166666667,3.57,1394.14166666667,2436.80833333333,2005.6800724469,1821.40749742069,1821.49368935124,207.943611050602
"DFG2020","Early","Patras","176","Combined","3",2172.55004849103,23.4041668836882,1800.21882445042,1704.52149061757,1707.575,372.331224040611,464.975048491029,468.028557873464,3.07,1594.80833333333,3.07,1594.80833333333,3.07,1594.80833333333,2436.80833333333,1143.87184947025,1426.28940375548,1435.63105485858,264.258284842301
"DFG2020","Early","Patras","176","Split","1",2289.71961412597,22.1284830745116,1801.69102250634,1707.55072550737,1707.575,488.028591619633,582.14461412597,582.168888618598,5.44,1707.575,5.44,1707.575,4.77,1578.55833333333,2436.80833333333,2557.45890981789,3067.9576541089,2690.21818944161,147.08871920736
"DFG2020","Early","Patras","176","Split","2",2202.35575921714,17.3324351235608,1780.56343146156,1687.6202411795,1707.575,421.792327755575,494.780759217138,514.73551803764,4.04,1578.55833333333,4.04,1578.55833333333,4.04,1578.55833333333,2436.80833333333,1666.16158264984,1955.85469541099,2035.59514042441,234.452574116192
"DFG2020","Early","Patras","176","Split","3",2234.05788800962,16.8455106780337,1801.16861222927,1705.12493532937,1707.575,432.889275780348,526.482888009621,528.932952680255,3.97,1594.80833333333,3.97,1594.80833333333,3.97,1594.80833333333,2436.80833333333,1653.16688255066,2018.31718607925,2027.9411422909,202.750445323709
"DFG2020","Early","Patras","220","Combined","1",2315.34930190067,22.2570020506448,1804.74208121793,1708.33370781157,1707.575,510.607220682745,607.774301900673,607.015594089102,4.57,1789.5625,4.33,1707.575,4.33,1707.575,2469.25416666667,2256.13218506341,2557.43389106464,2554.15244479588,153.904864765997
"DFG2020","Early","Patras","220","Combined","2",2374.69812774924,27.9055696444243,1803.09492412922,1709.43741735886,1707.575,571.603203620024,667.123127749245,665.260710390383,6.45,1594.80833333333,6.45,1594.80833333333,6.45,1594.80833333333,2436.80833333333,3486.96704807778,4102.92389149205,4090.91252792643,62.1102055840856
"DFG2020","Early","Patras","220","Combined","3",2392.17097632278,21.9320874451072,1830.45369833253,1730.1336508067,1774.14583333333,561.717277990251,618.025142989452,662.037325516077,5.77,1594.80833333333,5.77,1594.80833333333,5.77,1594.80833333333,2527.46666666667,3106.78258695123,3431.01521020398,3684.68768941625,135.295690343888
"DFG2020","Early","Patras","220","Split","1",2341.08590416708,28.4072429802291,1785.38874572262,1689.07712440158,1707.575,555.697158444462,633.510904167082,652.008779765499,5.82,1707.575,5.82,1707.575,5.58,1578.55833333333,2436.80833333333,3117.9673980622,3570.7263183754,3526.68665455231,95.7224291662483
"DFG2020","Early","Patras","220","Split","2",2388.30397071536,26.0586211367793,1809.39618795279,1705.77517629681,1707.575,578.907782762563,680.728970715357,682.52879441855,6.79,1594.80833333333,6.79,1594.80833333333,6.79,1594.80833333333,2527.46666666667,3829.17881474004,4520.28540319571,4532.50428268599,139.162695951313
"DFG2020","Early","Patras","220","Split","3",2287.18620101698,22.4792437095271,1793.11835148835,1699.11851295047,1707.575,494.067849528631,579.61120101698,588.067688066507,4.87,1594.80833333333,4.87,1594.80833333333,4.87,1594.80833333333,2436.80833333333,2324.57884357713,2740.10951295701,2781.23802291225,149.62213231635
"DFG2020","Early","Pionier","176","Combined","1",2378.26694218124,23.4775489960359,1849.0051569299,1750.87377183723,1806.20833333333,529.261785251343,572.058608847913,627.393170344015,4.4,1578.55833333333,4.4,1578.55833333333,4.4,1578.55833333333,2527.46666666667,2254.39706203684,2442.31058144037,2685.51203790254,149.199724485427
"DFG2020","Early","Pionier","176","Combined","2",2379.51243498972,40.632912327918,1842.66754757067,1748.1591818011,1806.20833333333,536.844887419048,573.30410165639,631.353253188624,4.15,1789.5625,4.15,1789.5625,4.05,1578.55833333333,2469.25416666667,2185.81418306786,2337.11673029468,2515.89794424148,89.7417316769502
"DFG2020","Early","Pionier","176","Combined","3",2356.954524682,27.8896695471494,1838.07443581773,1743.39459392914,1774.14583333333,518.880088864265,582.808691348669,613.559930752864,3.73,1806.20833333333,3.6,1722.13333333333,3.6,1722.13333333333,2469.25416666667,1871.39882164131,2036.17611272773,2146.84878931534,112.29964198467
"DFG2020","Early","Pionier","176","Split","1",2400,32.2559553304108,1835.62640578577,1735.78388444349,1806.20833333333,564.373594214232,593.79166666667,664.21611555651,6.05,1707.575,6.05,1707.575,6.05,1707.575,2527.46666666667,3352.94060345481,3530.89556976156,3956.93835066546,127.46666666667
"DFG2020","Early","Pionier","176","Split","2",2336.18837248859,33.7309682599435,1815.32338798842,1722.8288865732,1774.14583333333,520.864984500171,562.042539155261,613.359485915387,6.43,1789.5625,5.16,1594.80833333333,5.16,1594.80833333333,2436.80833333333,3267.38111575721,2834.48154536761,3099.26132139888,100.619960844739
"DFG2020","Early","Pionier","176","Split","3",2356.18384383305,34.2639228740339,1837.05671499456,1741.91163661744,1774.14583333333,519.127128838495,582.038010499724,614.272207215612,4.91,1594.80833333333,4.91,1594.80833333333,4.91,1594.80833333333,2469.25416666667,2498.43908358165,2807.29570429437,2965.55855526829,113.070322833616
"DFG2020","Early","Pionier","220","Combined","1",2400,27.6721705276799,1841.05803546536,1744.26750310067,1774.14583333333,558.941964534638,625.85416666667,655.732496899333,5.28,1707.575,5.28,1707.575,5.28,1707.575,2527.46666666667,2871.32426717652,3224.47635462297,3382.20449865923,127.46666666667
"DFG2020","Early","Pionier","220","Combined","2",2400,25.6524958428891,1847.4213128976,1748.67130195727,1806.20833333333,552.578687102398,593.79166666667,651.328698042726,6.53,1594.80833333333,6.53,1594.80833333333,6.53,1594.80833333333,2527.46666666667,3490.30246510159,3759.17485644902,4134.71746891134,127.46666666667
"DFG2020","Early","Pionier","220","Combined","3",2400,22.3845591784017,1863.90882957909,1759.21812495243,1774.14583333333,536.091170420906,625.85416666667,640.781875047571,5.77,1594.80833333333,5.77,1594.80833333333,5.77,1594.80833333333,2596.50833333333,3029.15726010121,3545.99420985069,3632.03651411439,196.50833333333
"DFG2020","Early","Pionier","220","Split","1",2400,28.5894369269339,1828.68569484519,1727.71495528844,1774.14583333333,571.314305154813,625.85416666667,672.285044711564,6.68,1578.55833333333,6.68,1578.55833333333,6.68,1578.55833333333,2527.46666666667,3723.06135103532,4087.28478080492,4397.40446249803,127.46666666667
"DFG2020","Early","Pionier","220","Split","2",2400,21.401826608947,1840.15757910855,1735.18553029216,1806.20833333333,559.842420891452,593.79166666667,664.814469707841,7.25,1806.20833333333,7.25,1806.20833333333,6.5,1707.575,2596.50833333333,3966.1283811401,4211.57223600938,4236.83303477699,196.50833333333
"DFG2020","Early","Pionier","220","Split","3",2400,26.4517861160404,1841.97372391537,1742.64609211765,1774.14583333333,558.026276084626,625.85416666667,657.353907882346,5.72,1806.20833333333,5.39,1594.80833333333,5.39,1594.80833333333,2527.46666666667,3095.55236125209,3282.34320904579,3452.08108589762,127.46666666667
"DFG2020","Early","Potenzial","176","Combined","1",2366.32482092855,27.0870135641805,1806.10721000825,1710.29014308221,1707.575,560.217610920305,658.749820928552,656.03467784634,5.04,1707.575,5.04,1707.575,5.04,1707.575,2469.25416666667,2719.29365197925,3215.72550193894,3202.04321062271,102.929345738118
"DFG2020","Early","Potenzial","176","Combined","2",2291.95609369774,21.3198169642203,1801.69102250634,1707.55072550737,1707.575,490.265071191404,584.381093697741,584.405368190369,3.63,1594.80833333333,3.63,1594.80833333333,3.63,1594.80833333333,2436.80833333333,1706.95881097024,2047.39601305708,2047.48396391252,144.852239635589
"DFG2020","Early","Potenzial","176","Combined","3",2274.07817169498,21.1616850087037,1809.13506197301,1713.41300042852,1707.575,464.943109721971,566.503171694978,560.66517126646,3.7,1594.80833333333,3.7,1594.80833333333,3.7,1594.80833333333,2436.80833333333,1660.24251928328,2034.29945222388,2012.75086818577,162.730161638352
"DFG2020","Early","Potenzial","176","Split","1",2400,20.5947212784741,1834.91873862496,1735.72788853954,1774.14583333333,565.081261375042,625.85416666667,664.272111460462,5.51,1707.575,5.51,1707.575,5.51,1707.575,2527.46666666667,2955.70404520089,3289.60506374776,3500.95016594521,127.46666666667
"DFG2020","Early","Potenzial","176","Split","2",2290.57828750819,22.4106114318066,1798.86148607749,1702.56946742377,1707.575,491.716801430704,583.003287508194,588.008820084423,4.92,1789.5625,4.19,1394.14166666667,4.19,1394.14166666667,2436.80833333333,2332.70687080772,2368.07846614367,2389.02358914697,146.230045825136
"DFG2020","Early","Potenzial","176","Split","3",2231.76893787269,22.9361255540351,1801.69102250634,1707.55072550737,1707.575,430.077915366352,524.19393787269,524.218212365318,3.71,1594.80833333333,3.71,1594.80833333333,3.71,1594.80833333333,2436.80833333333,1571.98191922704,1919.67053513682,1919.76039997438,205.039395460641
"DFG2020","Early","Potenzial","220","Combined","1",2384.47840638495,24.7658875933479,1799.15189790279,1702.90213676628,1707.575,585.326508482168,676.903406384953,681.576269618672,5.59,1789.5625,5.31,1707.575,4.75,1460.25833333333,2436.80833333333,3043.16213050857,3376.74904265822,3042.82298607861,52.3299269483769
"DFG2020","Early","Potenzial","220","Combined","2",2398.61601893365,29.4555416046126,1836.33542681605,1742.03374196296,1774.14583333333,562.280592117599,624.470185600322,656.582276970688,5.88,1806.20833333333,5.43,1594.80833333333,5.43,1594.80833333333,2436.80833333333,3086.64880015048,3188.03376377404,3362.3836986791,38.1923143996783
"DFG2020","Early","Potenzial","220","Combined","3",2400,18.2273735640696,1830.45369833253,1730.1336508067,1774.14583333333,569.546301667469,625.85416666667,669.866349193295,6.13,1722.13333333333,6.13,1722.13333333333,6.13,1722.13333333333,2527.46666666667,3271.40992131859,3614.69813902054,3883.61674566439,127.46666666667
"DFG2020","Early","Potenzial","220","Split","1",2374.42736368086,27.6998578999855,1794.94883332688,1694.76228678453,1707.575,579.478530353977,666.852363680858,679.665076896331,5.26,1789.5625,5.01,1707.575,4.28,1578.55833333333,2469.25416666667,2932.9801722033,3231.22015346824,2815.23670431542,94.8268029858118
"DFG2020","Early","Potenzial","220","Split","2",2374.48908741746,27.7499601830431,1811.81133704725,1713.92624399542,1707.575,562.677750370214,666.914087417465,660.562843422048,4.9,1806.20833333333,4.87,1594.80833333333,4.87,1594.80833333333,2469.25416666667,2650.25930898193,3141.52610388776,3110.59900812029,94.765079249205
"DFG2020","Early","Potenzial","220","Split","3",2380.51449883034,23.689851653518,1816.7661318179,1714.91717351358,1707.575,563.748367012442,672.939498830337,665.597325316759,5.99,1594.80833333333,5.99,1594.80833333333,5.99,1594.80833333333,2527.46666666667,3274.54044827684,3928.02344732518,3884.06149313684,146.952167836333
"DFG2020","Early","Torrild","176","Combined","1",2270.50803486354,24.4143214080139,1809.13506197301,1713.41300042852,1707.575,461.372972890538,562.933034863544,557.095034435027,4.21,1707.575,4.21,1707.575,4.21,1707.575,2436.80833333333,1898.06070871868,2324.73030268742,2300.17671232038,166.300298469786
"DFG2020","Early","Torrild","176","Combined","2",2256.61643637816,20.9956559376135,1794.81044951377,1697.92822075396,1707.575,461.805986864382,549.041436378157,558.688215624199,3.38,1578.55833333333,3.38,1578.55833333333,3.38,1578.55833333333,2469.25416666667,1532.89312310118,1826.25705532151,1858.77517301097,212.637730288513
"DFG2020","Early","Torrild","176","Combined","3",2265.77353457462,20.3362434895769,1802.96783998265,1709.39194411153,1707.575,462.805694591971,558.198534574619,556.381590463085,3.24,1722.13333333333,3.19,1594.80833333333,3.19,1594.80833333333,2436.80833333333,1447.41620493753,1727.61841729946,1721.84091832705,171.034798758711
"DFG2020","Early","Torrild","176","Split","1",2365.22115062904,29.5265557361818,1815.71653349163,1721.43635992427,1707.575,549.504617137414,657.64615062904,643.784790704772,6.18,1707.575,6.18,1707.575,6.18,1707.575,2436.80833333333,3240.02594525677,3908.21398260216,3822.5572040851,71.5871827042897
"DFG2020","Early","Torrild","176","Split","2",2250.93861490116,21.4338559373503,1798.86148607749,1702.56946742377,1707.575,452.07712882367,543.363614901161,548.369147477389,4.23,1578.55833333333,4.23,1578.55833333333,4.23,1578.55833333333,2436.80833333333,1864.46457223126,2248.70340419947,2269.82193367334,185.86971843217
"DFG2020","Early","Torrild","176","Split","3",2203.00757678029,25.330363061981,1793.19687708824,1699.15599387634,1707.575,409.810699692045,495.432576780289,503.851582903953,4.76,1594.80833333333,4.76,1594.80833333333,4.76,1594.80833333333,2436.80833333333,1943.69140113617,2349.97831491729,2389.99350674102,233.800756553042
"DFG2020","Early","Torrild","220","Combined","1",2353.70062949024,29.0362943153079,1797.20107388425,1701.99263929888,1707.575,556.499555605995,646.12562949024,651.707990191356,5.79,1789.5625,5.77,1707.575,5.64,1394.14166666667,2436.80833333333,3091.82633068987,3598.18147274336,3548.5950774359,83.1077038430899
"DFG2020","Early","Torrild","220","Combined","2",2384.30909308304,31.2081150321861,1812.84325438064,1720.02578473265,1774.14583333333,571.465838702398,610.163259749706,664.283308350389,6.31,1806.20833333333,6.28,1594.80833333333,6.28,1594.80833333333,2436.80833333333,3422.05126196365,3648.76719410918,3988.61957594515,52.4992402502944
"DFG2020","Early","Torrild","220","Combined","3",2400,23.9643564856307,1822.05846958812,1715.79549324415,1707.575,577.941530411876,692.425,684.204506755852,5.01,1806.20833333333,4.3,1594.80833333333,4.3,1594.80833333333,2596.50833333333,2850.37178715672,2938.36439639008,2903.02701038763,196.50833333333
"DFG2020","Early","Torrild","220","Split","1",2368.46216480998,28.2773733943003,1812.11262408259,1714.26971474912,1707.575,556.349540727387,660.887164809976,654.192450060852,4.76,1789.5625,4.53,1707.575,4.53,1707.575,2469.25416666667,2555.70104748899,2905.64770388611,2875.32372367484,100.792001856694
"DFG2020","Early","Torrild","220","Split","2",2400,35.0441258167707,1827.09541915959,1728.98761976196,1774.14583333333,572.904580840415,625.85416666667,671.012380238043,6.81,1707.575,6.81,1707.575,6.81,1707.575,2527.46666666667,3846.95104364993,4207.52178813466,4515.04411019283,127.46666666667
"DFG2020","Early","Torrild","220","Split","3",2343.68086043709,28.7119227527523,1815.50896579841,1722.6292773197,1707.575,528.171894638678,636.105860437091,621.051583117395,5.63,1594.80833333333,5.63,1594.80833333333,5.63,1594.80833333333,2436.80833333333,2859.89449819925,3467.37411060076,3382.62938456118,93.1274728962394
"DFG2020","Late","Alves","176","Combined","1",2190.23114729879,22.4009530785684,1651.24219567151,1560.34809448559,1612.4125,538.988951627285,577.81864729879,629.883052813197,5.23,1545.84166666667,5.23,1545.84166666667,5.23,1545.84166666667,2275.075,2658.74284985317,2861.54112760681,3133.63565972294,84.8438527012095
"DFG2020","Late","Alves","176","Combined","2",2148.29419355373,23.2885194246202,1654.89996702292,1565.00681363731,1612.4125,493.394226530814,535.881693553733,583.287379916428,3.51,1433.075,3.51,1433.075,3.51,1433.075,2275.075,1671.38622310294,1820.26057601725,1986.50418282411,126.780806446267
"DFG2020","Late","Alves","176","Combined","3",2162.6377418005,19.8065464723927,1664.25627287022,1570.70977599912,1612.4125,498.381468930274,550.225241800496,591.927965801378,3.67,1644.475,3.27,1433.075,3.27,1433.075,2307.52083333333,1753.66892112797,1731.36133107837,1867.41239431967,144.883091532834
