"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021","Alves","176","Split",NA,"TT_gSPAD_50",NA,"Split_176_Early","Split 176",NA,NA,2145.48560479291,NA,NA,"TT_gSPAD_50"
"Early","DFG2021","Alves","176","Split",NA,"gLAI_61",NA,"Split_176_Early","Split 176",NA,NA,4.3685704265763,NA,NA,"gLAI_61"
"Early","DFG2021","Alves","176","Split",NA,"gLAI_duration",NA,"Split_176_Early","Split 176",NA,NA,522.959484214763,NA,NA,"gLAI_duration"
"Early","DFG2021","Alves","176","Split",NA,"gLAI_int",NA,"Split_176_Early","Split 176",NA,NA,2024.54918333859,NA,NA,"gLAI_int"
"Early","DFG2021","Alves","176","Split",NA,"gLAI_int_mean",NA,"Split_176_Early","Split 176",NA,NA,3.87133084770133,NA,NA,"gLAI_int_mean"
"Early","DFG2021","Alves","176","Split",NA,"gLAI_max",NA,"Split_176_Early","Split 176",NA,NA,4.38,NA,NA,"gLAI_max"
"Early","DFG2021","Alves","176","Split",NA,"gLI_61",NA,"Split_176_Early","Split 176",NA,NA,0.920323221623969,NA,NA,"gLI_61"
"Early","DFG2021","Alves","176","Split",NA,"gLI_duration",NA,"Split_176_Early","Split 176",NA,NA,572.942481569495,NA,NA,"gLI_duration"
"Early","DFG2021","Alves","176","Split",NA,"gLI_int",NA,"Split_176_Early","Split 176",NA,NA,481.847758451677,NA,NA,"gLI_int"
"Early","DFG2021","Alves","176","Split",NA,"gLI_int_mean",NA,"Split_176_Early","Split 176",NA,NA,0.841005465560387,NA,NA,"gLI_int_mean"
"Early","DFG2021","Alves","176","Split",NA,"gLI_max",NA,"Split_176_Early","Split 176",NA,NA,0.920628717122164,NA,NA,"gLI_max"
"Early","DFG2021","Alves","176","Split",NA,"gSPAD_61",NA,"Split_176_Early","Split 176",NA,NA,50.5159882129918,NA,NA,"gSPAD_61"
"Early","DFG2021","Alves","176","Split",NA,"gSPAD_duration",NA,"Split_176_Early","Split 176",NA,NA,526.009215904021,NA,NA,"gSPAD_duration"
"Early","DFG2021","Alves","176","Split",NA,"gSPAD_int",NA,"Split_176_Early","Split 176",NA,NA,22771.0713050256,NA,NA,"gSPAD_int"
"Early","DFG2021","Alves","176","Split",NA,"gSPAD_int_mean",NA,"Split_176_Early","Split 176",NA,NA,43.2902516087865,NA,NA,"gSPAD_int_mean"
"Early","DFG2021","Alves","176","Split",NA,"gSPAD_max",NA,"Split_176_Early","Split 176",NA,NA,51.1,NA,NA,"gSPAD_max"
"Early","DFG2021","Alves","176","Split",NA,"grain_LB_ratio",NA,"Split_176_Early","Split 176","plot","harvest",1.8,NA,NA,"grain_LB_ratio"
"Early","DFG2021","Alves","176","Split",NA,"grain_area",NA,"Split_176_Early","Split 176","plot","harvest",15.4333333333333,NA,NA,"grain_area"
"Early","DFG2021","Alves","176","Split",NA,"grain_bulk_density",NA,"Split_176_Early","Split 176","plot","harvest",74,NA,NA,"grain_bulk_density"
"Early","DFG2021","Alves","176","Split",NA,"grain_circularity",NA,"Split_176_Early","Split 176","plot","harvest",1.3,NA,NA,"grain_circularity"
"Early","DFG2021","Alves","176","Split",NA,"grain_length",NA,"Split_176_Early","Split 176","plot","harvest",6.03333333333333,NA,NA,"grain_length"
"Early","DFG2021","Alves","176","Split",NA,"grain_width",NA,"Split_176_Early","Split 176","plot","harvest",3.43333333333333,NA,NA,"grain_width"
"Early","DFG2021","Alves","176","Split",NA,"spikeNrGR_dd",NA,"Split_176_Early","Split 176","biomasscut","51_61",0.0928571423928572,NA,NA,"spikeNrGR_dd_51_61"
"Early","DFG2021","Alves","176","Split",NA,"spikeNrGR_dd",NA,"Split_176_Early","Split 176","biomasscut","61_87",-0.00357142855357142,NA,NA,"spikeNrGR_dd_61_87"
"Early","DFG2021","Alves","176","Split",NA,"spikeNrGR_tt",NA,"Split_176_Early","Split 176","biomasscut","51_61",0.00497607653014354,NA,NA,"spikeNrGR_tt_51_61"
"Early","DFG2021","Alves","176","Split",NA,"spikeNrGR_tt",NA,"Split_176_Early","Split 176","biomasscut","61_87",-0.000182254487105494,NA,NA,"spikeNrGR_tt_61_87"
"Early","DFG2021","Alves","220","Combined",749.191666666667,"DM","2021-03-16","Combined_220_Early","Combined 220","straw","23",0.2264999988675,145,539.1972,"straw_DM23"
"Early","DFG2021","Alves","220","Combined",749.191666666667,"tiller","2021-03-16","Combined_220_Early","Combined 220","biomasscut","23",6.999999965,145,539.1972,"tiller_23"
"Early","DFG2021","Alves","220","Combined",1026.84166666667,"Height","2021-04-27","Combined_220_Early","Combined 220",NA,"31",20,187,1102.40712,"Height_31"
"Early","DFG2021","Alves","220","Combined",1026.84166666667,"DM","2021-04-27","Combined_220_Early","Combined 220","straw","31",1.222999993885,187,1102.40712,"straw_DM31"
"Early","DFG2021","Alves","220","Combined",1026.84166666667,"tiller","2021-04-27","Combined_220_Early","Combined 220","biomasscut","31",11.64999994175,187,1102.40712,"tiller_31"
"Early","DFG2021","Alves","220","Combined",1081.425,"LI","2021-05-03","Combined_220_Early","Combined 220",NA,NA,0.575110438496005,193,1190.4714,"LI"
"Early","DFG2021","Alves","220","Combined",1106.09166666667,"LI","2021-05-06","Combined_220_Early","Combined 220",NA,NA,0.621026538618293,196,1238.2812,"LI"
"Early","DFG2021","Alves","220","Combined",1161.86666666667,"LAI","2021-05-10","Combined_220_Early","Combined 220",NA,NA,2.07,200,1316.3292,"LAI"
"Early","DFG2021","Alves","220","Combined",1161.86666666667,"LI","2021-05-10","Combined_220_Early","Combined 220",NA,NA,0.668297942070989,200,1316.3292,"LI"
"Early","DFG2021","Alves","220","Combined",1189.80833333333,"LAI","2021-05-12","Combined_220_Early","Combined 220",NA,NA,2.285,202,1335.91572,"LAI"
"Early","DFG2021","Alves","220","Combined",1189.80833333333,"LI","2021-05-12","Combined_220_Early","Combined 220",NA,NA,0.609704274173665,202,1335.91572,"LI"
"Early","DFG2021","Alves","220","Combined",1249.22916666667,"LAI","2021-05-17","Combined_220_Early","Combined 220",NA,NA,2.895,207,1419.6096,"LAI"
"Early","DFG2021","Alves","220","Combined",1249.22916666667,"LI","2021-05-17","Combined_220_Early","Combined 220",NA,NA,0.817624388716764,207,1419.6096,"LI"
"Early","DFG2021","Alves","220","Combined",1283.27916666667,"LAI","2021-05-20","Combined_220_Early","Combined 220",NA,NA,3.79,210,1474.35984,"LAI"
"Early","DFG2021","Alves","220","Combined",1283.27916666667,"LI","2021-05-20","Combined_220_Early","Combined 220",NA,NA,0.845917397875401,210,1474.35984,"LI"
"Early","DFG2021","Alves","220","Combined",1343.12916666667,"LAI","2021-05-25","Combined_220_Early","Combined 220",NA,NA,3.57,215,1556.7894,"LAI"
"Early","DFG2021","Alves","220","Combined",1354.5375,"LAI","2021-05-26","Combined_220_Early","Combined 220",NA,NA,4.345,216,1575.22788,"LAI"
"Early","DFG2021","Alves","220","Combined",1354.5375,"LI","2021-05-26","Combined_220_Early","Combined 220",NA,NA,0.893924082123752,216,1575.22788,"LI"
"Early","DFG2021","Alves","220","Combined",1377.36666666667,"LI","2021-05-28","Combined_220_Early","Combined 220",NA,NA,0.824821994225324,218,1609.15104,"LI"
"Early","DFG2021","Alves","220","Combined",1417.54166666667,"Height","2021-05-31","Combined_220_Early","Combined 220",NA,"41",64.3333333333333,221,1680.28812,"Height_41"
"Early","DFG2021","Alves","220","Combined",1417.54166666667,"LAI","2021-05-31","Combined_220_Early","Combined 220",NA,"41",4.24,221,1680.28812,"LAI_41"
"Early","DFG2021","Alves","220","Combined",1417.54166666667,"LI","2021-05-31","Combined_220_Early","Combined 220",NA,"41",0.911327360212378,221,1680.28812,"LI_41"
"Early","DFG2021","Alves","220","Combined",1417.54166666667,"DM","2021-05-31","Combined_220_Early","Combined 220","straw","41",6.4774999676125,221,1680.28812,"straw_DM41"
"Early","DFG2021","Alves","220","Combined",1417.54166666667,"tiller","2021-05-31","Combined_220_Early","Combined 220","biomasscut","41",7.64999996175,221,1680.28812,"tiller_41"
"Early","DFG2021","Alves","220","Combined",1435.45,"GBD","2021-06-01","Combined_220_Early","Combined 220",NA,NA,100,222,1708.17732,"GBD"
"Early","DFG2021","Alves","220","Combined",1435.45,"LAI","2021-06-01","Combined_220_Early","Combined 220",NA,NA,4.76,222,1708.17732,"LAI"
"Early","DFG2021","Alves","220","Combined",1435.45,"LI","2021-06-01","Combined_220_Early","Combined 220",NA,NA,0.91040149324406,222,1708.17732,"LI"
"Early","DFG2021","Alves","220","Combined",1454.83333333333,"SPAD","2021-06-02","Combined_220_Early","Combined 220",NA,NA,49.4333333333333,223,1733.88924,"SPAD"
"Early","DFG2021","Alves","220","Combined",1548.1125,"GBD","2021-06-07","Combined_220_Early","Combined 220",NA,NA,100,228,1811.27808,"GBD"
"Early","DFG2021","Alves","220","Combined",1548.1125,"LAI","2021-06-07","Combined_220_Early","Combined 220",NA,NA,4.44,228,1811.27808,"LAI"
"Early","DFG2021","Alves","220","Combined",1548.1125,"LI","2021-06-07","Combined_220_Early","Combined 220",NA,NA,0.944175409092153,228,1811.27808,"LI"
"Early","DFG2021","Alves","220","Combined",1566.5875,"Height","2021-06-08","Combined_220_Early","Combined 220",NA,"51",80.3333333333333,229,1831.70448,"Height_51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"LAI","2021-06-08","Combined_220_Early","Combined 220",NA,"51",5.075,229,1831.70448,"LAI_51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"LI","2021-06-08","Combined_220_Early","Combined 220",NA,"51",0.905980750127982,229,1831.70448,"LI_51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","all","51",8.996999955015,229,1831.70448,"all_DM51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","ear","51",1.4694999926525,229,1831.70448,"ear_DM51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"DM","2021-06-08","Combined_220_Early","Combined 220","straw","51",7.5274999623625,229,1831.70448,"straw_DM51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"spike_number","2021-06-08","Combined_220_Early","Combined 220",NA,"51",4.4999999775,229,1831.70448,"spike_number_51"
"Early","DFG2021","Alves","220","Combined",1566.5875,"tiller","2021-06-08","Combined_220_Early","Combined 220","biomasscut","51",6.74999996625,229,1831.70448,"tiller_51"
"Early","DFG2021","Alves","220","Combined",1586.925,"SPAD","2021-06-09","Combined_220_Early","Combined 220",NA,NA,51.6666666666667,230,1853.36244,"SPAD"
"Early","DFG2021","Alves","220","Combined",1679.35416666667,"GBD","2021-06-14","Combined_220_Early","Combined 220",NA,NA,96.6666666666667,235,1978.27596,"GBD"
"Early","DFG2021","Alves","220","Combined",1679.35416666667,"LAI","2021-06-14","Combined_220_Early","Combined 220",NA,NA,4.84,235,1978.27596,"LAI"
"Early","DFG2021","Alves","220","Combined",1679.35416666667,"LI","2021-06-14","Combined_220_Early","Combined 220",NA,NA,0.967016750686831,235,1978.27596,"LI"
"Early","DFG2021","Alves","220","Combined",1697.2125,"Height","2021-06-15","Combined_220_Early","Combined 220",NA,"61",87.6666666666667,236,2001.906,"Height_61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"LAI","2021-06-15","Combined_220_Early","Combined 220",NA,"61",5.36,236,2001.906,"LAI_61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"LI","2021-06-15","Combined_220_Early","Combined 220",NA,"61",0.93904860908742,236,2001.906,"LI_61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"CHO","2021-06-15","Combined_220_Early","Combined 220","ear","61",211.276581386883,236,2001.906,"ear_CHO61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"CHO","2021-06-15","Combined_220_Early","Combined 220","straw","61",174.063136447865,236,2001.906,"straw_CHO61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"Nitrogen","2021-06-15","Combined_220_Early","Combined 220","ear","61",17.6320020339421,236,2001.906,"ear_Nitrogen61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"Nitrogen","2021-06-15","Combined_220_Early","Combined 220","straw","61",18.8912186647402,236,2001.906,"straw_Nitrogen61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","all","61",9.504999952475,236,2001.906,"all_DM61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","ear","61",2.0444999897775,236,2001.906,"ear_DM61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"DM","2021-06-15","Combined_220_Early","Combined 220","straw","61",7.4604999626975,236,2001.906,"straw_DM61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"spike_number","2021-06-15","Combined_220_Early","Combined 220",NA,"61",4.44999997775,236,2001.906,"spike_number_61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"tiller","2021-06-15","Combined_220_Early","Combined 220","biomasscut","61",5.04999997475,236,2001.906,"tiller_61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","all","61",1.77308128010874,236,2001.906,"all_total_C61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","ear","61",0.450567629130605,236,2001.906,"ear_total_C61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_C","2021-06-15","Combined_220_Early","Combined 220","straw","61",1.32251365097814,236,2001.906,"straw_total_C61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","all","61",0.175331439783244,236,2001.906,"all_total_N61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","ear","61",0.0361910613870517,236,2001.906,"ear_total_N61"
"Early","DFG2021","Alves","220","Combined",1697.2125,"total_N","2021-06-15","Combined_220_Early","Combined 220","straw","61",0.139140378396192,236,2001.906,"straw_total_N61"
"Early","DFG2021","Alves","220","Combined",1718.225,"LAI","2021-06-16","Combined_220_Early","Combined 220",NA,NA,4.89,237,2030.15268,"LAI"
"Early","DFG2021","Alves","220","Combined",1718.225,"SPAD","2021-06-16","Combined_220_Early","Combined 220",NA,NA,48.8,237,2030.15268,"SPAD"
"Early","DFG2021","Alves","220","Combined",1837.98333333333,"GBD","2021-06-21","Combined_220_Early","Combined 220",NA,NA,88.3333333333333,242,2153.34468,"GBD"
"Early","DFG2021","Alves","220","Combined",1837.98333333333,"LAI","2021-06-21","Combined_220_Early","Combined 220",NA,NA,4.79,242,2153.34468,"LAI"
"Early","DFG2021","Alves","220","Combined",1853.5375,"LAI","2021-06-22","Combined_220_Early","Combined 220",NA,NA,5.2,243,2167.14528,"LAI"
"Early","DFG2021","Alves","220","Combined",1853.5375,"LI","2021-06-22","Combined_220_Early","Combined 220",NA,NA,0.957309265028112,243,2167.14528,"LI"
"Early","DFG2021","Alves","220","Combined",1870.07916666667,"LAI","2021-06-23","Combined_220_Early","Combined 220",NA,NA,5.4,244,2183.2902,"LAI"
"Early","DFG2021","Alves","220","Combined",1870.07916666667,"LI","2021-06-23","Combined_220_Early","Combined 220",NA,NA,0.943763874076707,244,2183.2902,"LI"
"Early","DFG2021","Alves","220","Combined",1870.07916666667,"SPAD","2021-06-23","Combined_220_Early","Combined 220",NA,NA,49.1666666666667,244,2183.2902,"SPAD"
"Early","DFG2021","Alves","220","Combined",1967.7125,"GBD","2021-06-28","Combined_220_Early","Combined 220",NA,NA,90,249,2282.47164,"GBD"
"Early","DFG2021","Alves","220","Combined",1967.7125,"LI","2021-06-28","Combined_220_Early","Combined 220",NA,NA,0.968743208225362,249,2282.47164,"LI"
"Early","DFG2021","Alves","220","Combined",1967.7125,"SPAD","2021-06-28","Combined_220_Early","Combined 220",NA,NA,50.0666666666667,249,2282.47164,"SPAD"
"Early","DFG2021","Alves","220","Combined",2091.88333333333,"GBD","2021-07-05","Combined_220_Early","Combined 220",NA,NA,86.6666666666667,256,2379.54924,"GBD"
"Early","DFG2021","Alves","220","Combined",2091.88333333333,"LAI","2021-07-05","Combined_220_Early","Combined 220",NA,NA,4.975,256,2379.54924,"LAI"
"Early","DFG2021","Alves","220","Combined",2091.88333333333,"LI","2021-07-05","Combined_220_Early","Combined 220",NA,NA,0.940587152672172,256,2379.54924,"LI"
"Early","DFG2021","Alves","220","Combined",2111.63333333333,"LAI","2021-07-06","Combined_220_Early","Combined 220",NA,NA,4.23,257,2392.58664,"LAI"
"Early","DFG2021","Alves","220","Combined",2111.63333333333,"LI","2021-07-06","Combined_220_Early","Combined 220",NA,NA,0.92514927417146,257,2392.58664,"LI"
"Early","DFG2021","Alves","220","Combined",2130.92916666667,"Height","2021-07-07","Combined_220_Early","Combined 220",NA,"83",88.3333333333333,258,2413.97352,"Height_83"
"Early","DFG2021","Alves","220","Combined",2130.92916666667,"LI","2021-07-07","Combined_220_Early","Combined 220",NA,"83",0.957568292715894,258,2413.97352,"LI_83"
"Early","DFG2021","Alves","220","Combined",2130.92916666667,"SPAD","2021-07-07","Combined_220_Early","Combined 220",NA,"83",38.8666666666667,258,2413.97352,"SPAD"
"Early","DFG2021","Alves","220","Combined",2226.75833333333,"GBD","2021-07-12","Combined_220_Early","Combined 220",NA,NA,61.6666666666667,263,2492.34084,"GBD"
"Early","DFG2021","Alves","220","Combined",2226.75833333333,"LAI","2021-07-12","Combined_220_Early","Combined 220",NA,NA,3.79,263,2492.34084,"LAI"
"Early","DFG2021","Alves","220","Combined",2226.75833333333,"LI","2021-07-12","Combined_220_Early","Combined 220",NA,NA,0.927022502494556,263,2492.34084,"LI"
"Early","DFG2021","Alves","220","Combined",2248.82083333333,"LAI","2021-07-13","Combined_220_Early","Combined 220",NA,NA,4.03,264,2508.29928,"LAI"
"Early","DFG2021","Alves","220","Combined",2248.82083333333,"LI","2021-07-13","Combined_220_Early","Combined 220",NA,NA,0.91129660661192,264,2508.29928,"LI"
"Early","DFG2021","Alves","220","Combined",2248.82083333333,"SPAD","2021-07-13","Combined_220_Early","Combined 220",NA,NA,17.4,264,2508.29928,"SPAD"
"Early","DFG2021","Alves","220","Combined",2382.5375,"GBD","2021-07-20","Combined_220_Early","Combined 220",NA,NA,1.66666666666667,271,2626.75044,"GBD"
"Early","DFG2021","Alves","220","Combined",2500.4,"GBD","2021-07-26","Combined_220_Early","Combined 220",NA,NA,1.66666666666667,277,2742.40044,"GBD"
"Early","DFG2021","Alves","220","Combined",2520.2375,"HI","2021-07-27","Combined_220_Early","Combined 220",NA,"87",0.390350138614081,278,2761.0002,"HI"
"Early","DFG2021","Alves","220","Combined",2520.2375,"CHO","2021-07-27","Combined_220_Early","Combined 220","straw","87",18.4653296241319,278,2761.0002,"straw_CHO87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"Nitrogen","2021-07-27","Combined_220_Early","Combined 220","kernel","87",21.1058797471717,278,2761.0002,"kernel_Nitrogen87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"Nitrogen","2021-07-27","Combined_220_Early","Combined 220","straw","87",8.13689021301995,278,2761.0002,"straw_Nitrogen87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","all","87",13.4984999325075,278,2761.0002,"all_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","ear","87",6.7564999662175,278,2761.0002,"ear_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","kernel","87",5.36399997318,278,2761.0002,"kernel_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","rachis","87",1.3924999930375,278,2761.0002,"rachis_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","rachis_ratio","87",0.208164182549754,278,2761.0002,"rachis_ratio_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"DM","2021-07-27","Combined_220_Early","Combined 220","straw","87",6.74199996629,278,2761.0002,"straw_DM87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"grain_moisture","2021-07-27","Combined_220_Early","Combined 220","plot","87",8.18,278,2761.0002,"grain_moisture"
"Early","DFG2021","Alves","220","Combined",2520.2375,"grain_number","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",135.729361636494,278,2761.0002,"biomasscut_grain_number"
"Early","DFG2021","Alves","220","Combined",2520.2375,"grain_number","2021-07-27","Combined_220_Early","Combined 220","plot","87",180.192159454918,278,2761.0002,"plot_grain_number"
"Early","DFG2021","Alves","220","Combined",2520.2375,"grain_per_spike","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",36.3557171765062,278,2761.0002,"biomasscut_grain_per_spike"
"Early","DFG2021","Alves","220","Combined",2520.2375,"grain_per_spike","2021-07-27","Combined_220_Early","Combined 220","plot","87",49.7284352955352,278,2761.0002,"plot_grain_per_spike"
"Early","DFG2021","Alves","220","Combined",2520.2375,"spike_number","2021-07-27","Combined_220_Early","Combined 220",NA,"87",4.0999999795,278,2761.0002,"spike_number_87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"tiller","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",5.2999999735,278,2761.0002,"tiller_87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"tkw","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",35.67,278,2761.0002,"biomasscut_tkw"
"Early","DFG2021","Alves","220","Combined",2520.2375,"tkw","2021-07-27","Combined_220_Early","Combined 220","plot","87",35.45,278,2761.0002,"plot_tkw"
"Early","DFG2021","Alves","220","Combined",2520.2375,"total_C","2021-07-27","Combined_220_Early","Combined 220","straw","87",0.141168926176957,278,2761.0002,"straw_total_C87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","all","87",0.167769115119019,278,2761.0002,"all_total_N87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","kernel","87",0.11277927809607,278,2761.0002,"kernel_total_N87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"total_N","2021-07-27","Combined_220_Early","Combined 220","straw","87",0.0549898370229488,278,2761.0002,"straw_total_N87"
"Early","DFG2021","Alves","220","Combined",2520.2375,"yield","2021-07-27","Combined_220_Early","Combined 220","biomasscut","87",5.36399997318,278,2761.0002,"biomasscut_yield"
"Early","DFG2021","Alves","220","Combined",2520.2375,"yield","2021-07-27","Combined_220_Early","Combined 220","plot","87",6.38123653186274,278,2761.0002,"plot_yield"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","23_31",0.0237261903575595,NA,NA,"CGR_dd_23_31"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","31_41",0.154544116874338,NA,NA,"CGR_dd_31_41"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","31_61",0.169020407318163,NA,NA,"CGR_dd_31_61"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","41_51",0.314937498425313,NA,NA,"CGR_dd_41_51"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","51_61",0.0725714282085714,NA,NA,"CGR_dd_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_dd",NA,"Combined_220_Early","Combined 220","all","61_87",0.0950833328579167,NA,NA,"CGR_dd_61_87"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","23_31",0.00358905094549789,NA,NA,"CGR_tt_23_31"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","31_41",0.013448937736697,NA,NA,"CGR_tt_31_41"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","31_61",0.0123543560470984,NA,NA,"CGR_tt_31_61"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","41_51",0.0169041960520146,NA,NA,"CGR_tt_41_51"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","51_61",0.00388899519586603,NA,NA,"CGR_tt_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"CGR_tt",NA,"Combined_220_Early","Combined 220","all","61_87",0.00485222196170529,NA,NA,"CGR_tt_61_87"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","23_31",0.9964999950175,NA,NA,"Delta_DM_23_31"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","31_41",5.2544999737275,NA,NA,"Delta_DM_31_41"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","31_61",8.28199995859,NA,NA,"Delta_DM_31_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","41_51",2.5194999874025,NA,NA,"Delta_DM_41_51"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","51_61",0.507999997459999,NA,NA,"Delta_DM_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_DM",NA,"Combined_220_Early","Combined 220","all","61_87",3.9934999800325,NA,NA,"Delta_DM_61_87"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_ear",NA,"Combined_220_Early","Combined 220","ear","51_61",0.574999997125,NA,NA,"Delta_ear_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_ear",NA,"Combined_220_Early","Combined 220","ear","61_87",4.71199997644,NA,NA,"Delta_ear_61_87"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_spikeNr",NA,"Combined_220_Early","Combined 220","biomasscut","51_61",-0.0499999997499999,NA,NA,"Delta_spikeNr_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_spikeNr",NA,"Combined_220_Early","Combined 220","biomasscut","61_87",-0.34999999825,NA,NA,"Delta_spikeNr_61_87"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_straw",NA,"Combined_220_Early","Combined 220","straw","41_51",1.04999999475,NA,NA,"Delta_straw_41_51"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_straw",NA,"Combined_220_Early","Combined 220","straw","51_61",-0.0669999996650003,NA,NA,"Delta_straw_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","31_41",-3.99999998,NA,NA,"Delta_tillerNr_31_41"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","31_61",-6.599999967,NA,NA,"Delta_tillerNr_31_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","41_51",-0.8999999955,NA,NA,"Delta_tillerNr_41_51"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","51_61",-1.6999999915,NA,NA,"Delta_tillerNr_51_61"
"Early","DFG2021","Alves","220","Combined",NA,"Delta_tillerNr",NA,"Combined_220_Early","Combined 220","biomasscut","61_87",0.24999999875,NA,NA,"Delta_tillerNr_61_87"
