"Year","Date","depth","humidity"
"2020",2020-06-16,"m60",19.0770432065972
"2020",2020-06-16,"m100",28.5601093913484
"2020",2020-06-17,"m30",14.0604935393518
"2020",2020-06-17,"m60",19.0317345787037
"2020",2020-06-17,"m100",28.5283463321759
"2020",2020-06-18,"m30",13.7732293676697
"2020",2020-06-18,"m60",18.9098083279321
"2020",2020-06-18,"m100",28.4766210972222
"2020",2020-06-19,"m30",13.4859651959877
"2020",2020-06-19,"m60",18.7878820771605
"2020",2020-06-19,"m100",28.4248958622685
"2020",2020-06-20,"m30",13.1987010243056
"2020",2020-06-20,"m60",18.6659558263889
"2020",2020-06-20,"m100",28.3731706273148
"2020",2020-06-21,"m30",12.9114368526235
"2020",2020-06-21,"m60",18.5440295756173
"2020",2020-06-21,"m100",28.3214453923611
"2020",2020-06-22,"m30",12.6241726809414
"2020",2020-06-22,"m60",18.4221033248457
"2020",2020-06-22,"m100",28.2697201574074
"2020",2020-06-23,"m30",12.3369085092593
"2020",2020-06-23,"m60",18.3001770740741
"2020",2020-06-23,"m100",28.2179949224537
"2020",2020-06-24,"m30",11.959205912037
"2020",2020-06-24,"m60",18.0706108386243
"2020",2020-06-24,"m100",27.9093430276124
"2020",2020-06-25,"m30",11.5815033148148
"2020",2020-06-25,"m60",17.8410446031746
"2020",2020-06-25,"m100",27.6006911327712
"2020",2020-06-26,"m30",11.2038007175926
"2020",2020-06-26,"m60",17.6114783677249
"2020",2020-06-26,"m100",27.2920392379299
"2020",2020-06-27,"m30",10.8260981203704
"2020",2020-06-27,"m60",17.3819121322751
"2020",2020-06-27,"m100",26.9833873430886
"2020",2020-06-28,"m30",10.4483955231481
"2020",2020-06-28,"m60",17.1523458968254
"2020",2020-06-28,"m100",26.6747354482474
"2020",2020-06-29,"m30",10.0706929259259
"2020",2020-06-29,"m60",16.9227796613757
"2020",2020-06-29,"m100",26.3660835534061
"2020",2020-06-30,"m30",9.69299032870371
"2020",2020-06-30,"m60",16.6932134259259
"2020",2020-06-30,"m100",26.0574316585648
"2020",2020-07-01,"m30",10.2185158640873
"2020",2020-07-01,"m60",16.6367016617063
"2020",2020-07-01,"m100",25.9269659469246
"2020",2020-07-02,"m30",10.7440413994709
"2020",2020-07-02,"m60",16.5801898974868
"2020",2020-07-02,"m100",25.7965002352844
"2020",2020-07-03,"m30",11.2695669348545
"2020",2020-07-03,"m60",16.5236781332672
"2020",2020-07-03,"m100",25.6660345236442
"2020",2020-07-04,"m30",11.7950924702381
"2020",2020-07-04,"m60",16.4671663690476
"2020",2020-07-04,"m100",25.535568812004
"2020",2020-07-05,"m30",12.3206180056217
"2020",2020-07-05,"m60",16.410654604828
"2020",2020-07-05,"m100",25.4051031003637
"2020",2020-07-06,"m30",12.8461435410053
"2020",2020-07-06,"m60",16.3541428406085
"2020",2020-07-06,"m100",25.2746373887235
"2020",2020-07-07,"m30",13.3716690763889
"2020",2020-07-07,"m60",16.2976310763889
"2020",2020-07-07,"m100",25.1441716770833
"2020",2020-07-08,"m30",13.3647202281746
"2020",2020-07-08,"m60",16.2591735416667
"2020",2020-07-08,"m100",25.1033047675264
"2020",2020-07-09,"m30",13.3577713799603
"2020",2020-07-09,"m60",16.2207160069444
"2020",2020-07-09,"m100",25.0624378579696
"2020",2020-07-10,"m30",13.350822531746
"2020",2020-07-10,"m60",16.1822584722222
"2020",2020-07-10,"m100",25.0215709484127
"2020",2020-07-11,"m30",13.3438736835317
"2020",2020-07-11,"m60",16.1438009375
"2020",2020-07-11,"m100",24.9807040388558
"2020",2020-07-12,"m30",13.3369248353175
"2020",2020-07-12,"m60",16.1053434027778
"2020",2020-07-12,"m100",24.9398371292989
"2020",2020-07-13,"m30",13.3299759871032
"2020",2020-07-13,"m60",16.0668858680556
"2020",2020-07-13,"m100",24.8989702197421
"2020",2020-07-14,"m30",13.3230271388889
"2020",2020-07-14,"m60",16.0284283333333
"2020",2020-07-14,"m100",24.8581033101852
"2020",2020-07-15,"m30",13.3791526494709
"2020",2020-07-15,"m60",16.0470816888228
"2020",2020-07-15,"m100",24.8801595462963
"2020",2020-07-16,"m30",13.4352781600529
"2020",2020-07-16,"m60",16.0657350443122
"2020",2020-07-16,"m100",24.9022157824074
"2020",2020-07-17,"m30",13.4914036706349
"2020",2020-07-17,"m60",16.0843883998016
"2020",2020-07-17,"m100",24.9242720185185
"2020",2020-07-18,"m30",13.5475291812169
"2020",2020-07-18,"m60",16.103041755291
"2020",2020-07-18,"m100",24.9463282546296
"2020",2020-07-19,"m30",13.6036546917989
"2020",2020-07-19,"m60",16.1216951107804
"2020",2020-07-19,"m100",24.9683844907407
"2020",2020-07-20,"m30",13.659780202381
"2020",2020-07-20,"m60",16.1403484662698
"2020",2020-07-20,"m100",24.9904407268519
"2020",2020-07-21,"m30",13.715905712963
"2020",2020-07-21,"m60",16.1590018217593
"2020",2020-07-21,"m100",25.012496962963
"2021",2021-03-24,"m30",10.0441892077295
"2021",2021-03-24,"m60",20.0364294637681
"2021",2021-03-24,"m100",24.8513964981884
"2021",2021-03-25,"m30",10.0483796178686
"2021",2021-03-25,"m60",20.0627136680182
"2021",2021-03-25,"m100",24.870337370967
"2021",2021-03-26,"m30",10.0525700280078
"2021",2021-03-26,"m60",20.0889978722682
"2021",2021-03-26,"m100",24.8892782437457
"2021",2021-03-27,"m30",10.056760438147
"2021",2021-03-27,"m60",20.1152820765183
"2021",2021-03-27,"m100",24.9082191165243
"2021",2021-03-28,"m30",10.0609508482862
"2021",2021-03-28,"m60",20.1415662807683
"2021",2021-03-28,"m100",24.927159989303
"2021",2021-03-29,"m30",10.0651412584254
"2021",2021-03-29,"m60",20.1678504850184
"2021",2021-03-29,"m100",24.9461008620816
"2021",2021-03-30,"m30",10.0693316685645
"2021",2021-03-30,"m60",20.1941346892685
"2021",2021-03-30,"m100",24.9650417348603
"2021",2021-03-31,"m30",10.0735220787037
"2021",2021-03-31,"m60",20.2204188935185
"2021",2021-03-31,"m100",24.9839826076389
"2021",2021-04-01,"m30",10.0701551589506
"2021",2021-04-01,"m60",20.2131332399691
"2021",2021-04-01,"m100",24.9794265411844
"2021",2021-04-02,"m30",10.0667882391975
"2021",2021-04-02,"m60",20.2058475864198
"2021",2021-04-02,"m100",24.9748704747299
"2021",2021-04-03,"m30",10.0634213194444
"2021",2021-04-03,"m60",20.1985619328704
"2021",2021-04-03,"m100",24.9703144082755
"2021",2021-04-04,"m30",10.0600543996914
"2021",2021-04-04,"m60",20.191276279321
"2021",2021-04-04,"m100",24.965758341821
"2021",2021-04-05,"m30",10.0566874799383
"2021",2021-04-05,"m60",20.1839906257716
"2021",2021-04-05,"m100",24.9612022753665
"2021",2021-04-06,"m30",10.0533205601852
"2021",2021-04-06,"m60",20.1767049722222
"2021",2021-04-06,"m100",24.956646208912
"2021",2021-04-07,"m30",10.0499536404321
"2021",2021-04-07,"m60",20.1694193186728
"2021",2021-04-07,"m100",24.9520901424576
"2021",2021-04-08,"m30",10.046586720679
"2021",2021-04-08,"m60",20.1621336651235
"2021",2021-04-08,"m100",24.9475340760031
"2021",2021-04-09,"m30",10.0432198009259
"2021",2021-04-09,"m60",20.1548480115741
"2021",2021-04-09,"m100",24.9429780095486
"2021",2021-04-10,"m30",10.0783316657407
"2021",2021-04-10,"m60",20.1711934787037
"2021",2021-04-10,"m100",24.9584050657986
"2021",2021-04-11,"m30",10.1134435305556
"2021",2021-04-11,"m60",20.1875389458333
"2021",2021-04-11,"m100",24.9738321220486
"2021",2021-04-12,"m30",10.1485553953704
"2021",2021-04-12,"m60",20.203884412963
"2021",2021-04-12,"m100",24.9892591782986
"2021",2021-04-13,"m30",10.1836672601852
"2021",2021-04-13,"m60",20.2202298800926
"2021",2021-04-13,"m100",25.0046862345486
"2021",2021-04-14,"m30",10.218779125
"2021",2021-04-14,"m60",20.2365753472222
"2021",2021-04-14,"m100",25.0201132907986
"2021",2021-04-15,"m30",10.1986406095679
"2021",2021-04-15,"m60",20.2671543626543
"2021",2021-04-15,"m100",25.0534059333044
"2021",2021-04-16,"m30",10.1785020941358
"2021",2021-04-16,"m60",20.2977333780864
"2021",2021-04-16,"m100",25.0866985758102
"2021",2021-04-17,"m30",10.1583635787037
"2021",2021-04-17,"m60",20.3283123935185
"2021",2021-04-17,"m100",25.119991218316
"2021",2021-04-18,"m30",10.1382250632716
"2021",2021-04-18,"m60",20.3588914089506
"2021",2021-04-18,"m100",25.1532838608218
"2021",2021-04-19,"m30",10.1180865478395
"2021",2021-04-19,"m60",20.3894704243827
"2021",2021-04-19,"m100",25.1865765033275
"2021",2021-04-20,"m30",10.0979480324074
"2021",2021-04-20,"m60",20.4200494398148
"2021",2021-04-20,"m100",25.2198691458333
"2021",2021-04-21,"m30",10.0543255393519
"2021",2021-04-21,"m60",20.4016441846065
"2021",2021-04-21,"m100",25.2559464444444
"2021",2021-04-22,"m30",10.0107030462963
"2021",2021-04-22,"m60",20.3832389293981
"2021",2021-04-22,"m100",25.2920237430556
"2021",2021-04-23,"m30",9.96708055324074
"2021",2021-04-23,"m60",20.3648336741898
"2021",2021-04-23,"m100",25.3281010416667
"2021",2021-04-24,"m30",9.92345806018518
"2021",2021-04-24,"m60",20.3464284189815
"2021",2021-04-24,"m100",25.3641783402778
"2021",2021-04-25,"m30",9.87983556712963
"2021",2021-04-25,"m60",20.3280231637732
"2021",2021-04-25,"m100",25.4002556388889
"2021",2021-04-26,"m30",9.83621307407407
"2021",2021-04-26,"m60",20.3096179085648
"2021",2021-04-26,"m100",25.4363329375
"2021",2021-04-27,"m30",9.79259058101852
"2021",2021-04-27,"m60",20.2912126533565
"2021",2021-04-27,"m100",25.4724102361111
"2021",2021-04-28,"m30",9.74896808796296
"2021",2021-04-28,"m60",20.2728073981482
"2021",2021-04-28,"m100",25.5084875347222
"2021",2021-04-29,"m30",9.71411220138889
"2021",2021-04-29,"m60",20.2845632407407
"2021",2021-04-29,"m100",25.5487040277778
"2021",2021-04-30,"m30",9.67925631481481
"2021",2021-04-30,"m60",20.2963190833333
"2021",2021-04-30,"m100",25.5889205208333
"2021",2021-05-01,"m30",9.64440042824074
"2021",2021-05-01,"m60",20.3080749259259
"2021",2021-05-01,"m100",25.6291370138889
"2021",2021-05-02,"m30",9.60954454166667
"2021",2021-05-02,"m60",20.3198307685185
"2021",2021-05-02,"m100",25.6693535069444
"2021",2021-05-03,"m30",9.57468865509259
"2021",2021-05-03,"m60",20.3315866111111
"2021",2021-05-03,"m100",25.70957
"2021",2021-05-04,"m30",9.53983276851852
"2021",2021-05-04,"m60",20.3433424537037
"2021",2021-05-04,"m100",25.7497864930556
"2021",2021-05-05,"m30",9.49699724338624
"2021",2021-05-05,"m60",20.3235792657077
"2021",2021-05-05,"m100",25.7802817977431
"2021",2021-05-06,"m30",9.45416171825397
"2021",2021-05-06,"m60",20.3038160777116
"2021",2021-05-06,"m100",25.8107771024306
"2021",2021-05-07,"m30",9.41132619312169
"2021",2021-05-07,"m60",20.2840528897156
"2021",2021-05-07,"m100",25.8412724071181
"2021",2021-05-08,"m30",9.36849066798942
"2021",2021-05-08,"m60",20.2642897017196
"2021",2021-05-08,"m100",25.8717677118056
"2021",2021-05-09,"m30",9.32565514285714
"2021",2021-05-09,"m60",20.2445265137235
"2021",2021-05-09,"m100",25.9022630164931
"2021",2021-05-10,"m30",9.28281961772487
"2021",2021-05-10,"m60",20.2247633257275
"2021",2021-05-10,"m100",25.9327583211806
"2021",2021-05-11,"m30",9.23998409259259
"2021",2021-05-11,"m60",20.2050001377315
"2021",2021-05-11,"m100",25.9632536258681
"2021",2021-05-12,"m30",9.32524021560847
"2021",2021-05-12,"m60",20.1817065737434
"2021",2021-05-12,"m100",25.990546093006
"2021",2021-05-13,"m30",9.41049633862434
"2021",2021-05-13,"m60",20.1584130097553
"2021",2021-05-13,"m100",26.0178385601439
"2021",2021-05-14,"m30",9.49575246164021
"2021",2021-05-14,"m60",20.1351194457672
"2021",2021-05-14,"m100",26.0451310272817
"2021",2021-05-15,"m30",9.58100858465609
"2021",2021-05-15,"m60",20.1118258817791
"2021",2021-05-15,"m100",26.0724234944196
"2021",2021-05-16,"m30",9.66626470767196
"2021",2021-05-16,"m60",20.088532317791
"2021",2021-05-16,"m100",26.0997159615575
"2021",2021-05-17,"m30",9.75152083068783
"2021",2021-05-17,"m60",20.0652387538029
"2021",2021-05-17,"m100",26.1270084286954
"2021",2021-05-18,"m30",9.8367769537037
"2021",2021-05-18,"m60",20.0419451898148
"2021",2021-05-18,"m100",26.1543008958333
"2021",2021-05-19,"m30",9.74134526634838
"2021",2021-05-19,"m60",19.9771528806424
"2021",2021-05-19,"m100",26.1355870768229
"2021",2021-05-20,"m30",9.64591357899306
"2021",2021-05-20,"m60",19.9123605714699
"2021",2021-05-20,"m100",26.1168732578125
"2021",2021-05-21,"m30",9.55048189163773
"2021",2021-05-21,"m60",19.8475682622975
"2021",2021-05-21,"m100",26.0981594388021
"2021",2021-05-22,"m30",9.45505020428241
"2021",2021-05-22,"m60",19.782775953125
"2021",2021-05-22,"m100",26.0794456197917
"2021",2021-05-23,"m30",9.35961851692708
"2021",2021-05-23,"m60",19.7179836439525
"2021",2021-05-23,"m100",26.0607318007813
"2021",2021-05-24,"m30",9.26418682957176
"2021",2021-05-24,"m60",19.6531913347801
"2021",2021-05-24,"m100",26.0420179817708
"2021",2021-05-25,"m30",9.16875514221644
"2021",2021-05-25,"m60",19.5883990256076
"2021",2021-05-25,"m100",26.0233041627604
"2021",2021-05-26,"m30",9.07332345486111
"2021",2021-05-26,"m60",19.5236067164352
"2021",2021-05-26,"m100",26.00459034375
"2021",2021-05-27,"m30",8.91848922186147
"2021",2021-05-27,"m60",19.4966706928211
"2021",2021-05-27,"m100",25.9563957184794
"2021",2021-05-28,"m30",8.76365498886183
"2021",2021-05-28,"m60",19.469734669207
"2021",2021-05-28,"m100",25.9082010932089
"2021",2021-05-29,"m30",8.60882075586219
"2021",2021-05-29,"m60",19.4427986455928
"2021",2021-05-29,"m100",25.8600064679383
"2021",2021-05-30,"m30",8.45398652286255
"2021",2021-05-30,"m60",19.4158626219787
"2021",2021-05-30,"m100",25.8118118426677
"2021",2021-05-31,"m30",8.29915228986291
"2021",2021-05-31,"m60",19.3889265983646
"2021",2021-05-31,"m100",25.7636172173972
"2021",2021-06-01,"m30",8.14431805686327
"2021",2021-06-01,"m60",19.3619905747505
"2021",2021-06-01,"m100",25.7154225921266
"2021",2021-06-02,"m30",7.98948382386363
"2021",2021-06-02,"m60",19.3350545511364
"2021",2021-06-02,"m100",25.6672279668561
"2021",2021-06-03,"m30",7.84745426040163
"2021",2021-06-03,"m60",19.1948963249158
"2021",2021-06-03,"m100",25.6644672205988
"2021",2021-06-04,"m30",7.70542469693963
"2021",2021-06-04,"m60",19.0547380986953
"2021",2021-06-04,"m100",25.6617064743416
"2021",2021-06-05,"m30",7.56339513347763
"2021",2021-06-05,"m60",18.9145798724748
"2021",2021-06-05,"m100",25.6589457280844
"2021",2021-06-06,"m30",7.42136557001563
"2021",2021-06-06,"m60",18.7744216462542
"2021",2021-06-06,"m100",25.6561849818272
"2021",2021-06-07,"m30",7.27933600655363
"2021",2021-06-07,"m60",18.6342634200337
"2021",2021-06-07,"m100",25.65342423557
"2021",2021-06-08,"m30",7.13730644309163
"2021",2021-06-08,"m60",18.4941051938131
"2021",2021-06-08,"m100",25.6506634893128
"2021",2021-06-09,"m30",6.99527687962963
"2021",2021-06-09,"m60",18.3539469675926
"2021",2021-06-09,"m100",25.6479027430556
"2021",2021-06-10,"m30",6.7643854973545
"2021",2021-06-10,"m60",18.145384646164
"2021",2021-06-10,"m100",25.5240468497024
"2021",2021-06-11,"m30",6.53349411507937
"2021",2021-06-11,"m60",17.9368223247355
"2021",2021-06-11,"m100",25.4001909563492
"2021",2021-06-12,"m30",6.30260273280423
"2021",2021-06-12,"m60",17.7282600033069
"2021",2021-06-12,"m100",25.276335062996
"2021",2021-06-13,"m30",6.0717113505291
"2021",2021-06-13,"m60",17.5196976818783
"2021",2021-06-13,"m100",25.1524791696429
"2021",2021-06-14,"m30",5.84081996825397
"2021",2021-06-14,"m60",17.3111353604497
"2021",2021-06-14,"m100",25.0286232762897
"2021",2021-06-15,"m30",5.60992858597884
"2021",2021-06-15,"m60",17.1025730390212
"2021",2021-06-15,"m100",24.9047673829365
"2021",2021-06-16,"m30",5.3790372037037
"2021",2021-06-16,"m60",16.8940107175926
"2021",2021-06-16,"m100",24.7809114895833
"2021",2021-06-17,"m30",5.63413209507275
"2021",2021-06-17,"m60",16.7548407969577
"2021",2021-06-17,"m100",24.6269603091518
"2021",2021-06-18,"m30",5.8892269864418
"2021",2021-06-18,"m60",16.6156708763228
"2021",2021-06-18,"m100",24.4730091287202
"2021",2021-06-19,"m30",6.14432187781085
"2021",2021-06-19,"m60",16.4765009556878
"2021",2021-06-19,"m100",24.3190579482887
"2021",2021-06-20,"m30",6.39941676917989
"2021",2021-06-20,"m60",16.3373310350529
"2021",2021-06-20,"m100",24.1651067678571
"2021",2021-06-21,"m30",6.65451166054894
"2021",2021-06-21,"m60",16.198161114418
"2021",2021-06-21,"m100",24.0111555874256
"2021",2021-06-22,"m30",6.90960655191799
"2021",2021-06-22,"m60",16.0589911937831
"2021",2021-06-22,"m100",23.8572044069941
"2021",2021-06-23,"m30",7.16470144328704
"2021",2021-06-23,"m60",15.9198212731482
"2021",2021-06-23,"m100",23.7032532265625
"2021",2021-06-24,"m30",6.98433390707672
"2021",2021-06-24,"m60",15.8872757460317
"2021",2021-06-24,"m100",23.6573725389385
"2021",2021-06-25,"m30",6.8039663708664
"2021",2021-06-25,"m60",15.8547302189153
"2021",2021-06-25,"m100",23.6114918513145
"2021",2021-06-26,"m30",6.62359883465608
"2021",2021-06-26,"m60",15.8221846917989
"2021",2021-06-26,"m100",23.5656111636905
"2021",2021-06-27,"m30",6.44323129844577
"2021",2021-06-27,"m60",15.7896391646825
"2021",2021-06-27,"m100",23.5197304760665
"2021",2021-06-28,"m30",6.26286376223545
"2021",2021-06-28,"m60",15.7570936375661
"2021",2021-06-28,"m100",23.4738497884425
"2021",2021-06-29,"m30",6.08249622602513
"2021",2021-06-29,"m60",15.7245481104497
"2021",2021-06-29,"m100",23.4279691008185
"2021",2021-06-30,"m30",5.90212868981482
"2021",2021-06-30,"m60",15.6920025833333
"2021",2021-06-30,"m100",23.3820884131944
"2021",2021-07-01,"m30",6.38106011516204
"2021",2021-07-01,"m60",15.7083984438657
"2021",2021-07-01,"m100",23.3730780377604
"2021",2021-07-02,"m30",6.85999154050926
"2021",2021-07-02,"m60",15.7247943043982
"2021",2021-07-02,"m100",23.3640676623264
"2021",2021-07-03,"m30",7.33892296585648
"2021",2021-07-03,"m60",15.7411901649306
"2021",2021-07-03,"m100",23.3550572868924
"2021",2021-07-04,"m30",7.8178543912037
"2021",2021-07-04,"m60",15.757586025463
"2021",2021-07-04,"m100",23.3460469114583
"2021",2021-07-05,"m30",8.29678581655093
"2021",2021-07-05,"m60",15.7739818859954
"2021",2021-07-05,"m100",23.3370365360243
"2021",2021-07-06,"m30",8.77571724189815
"2021",2021-07-06,"m60",15.7903777465278
"2021",2021-07-06,"m100",23.3280261605903
"2021",2021-07-07,"m30",9.25464866724537
"2021",2021-07-07,"m60",15.8067736070602
"2021",2021-07-07,"m100",23.3190157851562
"2021",2021-07-08,"m30",9.73358009259259
"2021",2021-07-08,"m60",15.8231694675926
"2021",2021-07-08,"m100",23.3100054097222
"2021",2021-07-09,"m30",12.0860162740741
"2021",2021-07-09,"m60",17.0185297740741
"2021",2021-07-09,"m100",24.2369862427662
"2021",2021-07-10,"m30",14.4384524555556
"2021",2021-07-10,"m60",18.2138900805556
"2021",2021-07-10,"m100",25.1639670758102
"2021",2021-07-11,"m30",16.790888637037
"2021",2021-07-11,"m60",19.409250387037
"2021",2021-07-11,"m100",26.0909479088542
"2021",2021-07-12,"m30",19.1433248185185
"2021",2021-07-12,"m60",20.6046106935185
"2021",2021-07-12,"m100",27.0179287418981
"2021",2021-07-13,"m30",21.495761
"2021",2021-07-13,"m60",21.799971
"2021",2021-07-13,"m100",27.9449095749421
"2021",2021-07-14,"m30",9.33227479398148
"2021",2021-07-14,"m60",16.0497676087963
"2021",2021-07-14,"m100",23.3513022447917
"2021",2021-07-15,"m30",9.20718135515873
"2021",2021-07-15,"m60",16.105721457672
"2021",2021-07-15,"m100",23.3421047857143
"2021",2021-07-16,"m30",9.08208791633598
"2021",2021-07-16,"m60",16.1616753065476
"2021",2021-07-16,"m100",23.3329073266369
"2021",2021-07-17,"m30",8.95699447751323
"2021",2021-07-17,"m60",16.2176291554233
"2021",2021-07-17,"m100",23.3237098675595
"2021",2021-07-18,"m30",8.83190103869048
"2021",2021-07-18,"m60",16.2735830042989
"2021",2021-07-18,"m100",23.3145124084821
"2021",2021-07-19,"m30",8.70680759986773
"2021",2021-07-19,"m60",16.3295368531746
"2021",2021-07-19,"m100",23.3053149494048
"2021",2021-07-20,"m30",8.58171416104498
"2021",2021-07-20,"m60",16.3854907020503
"2021",2021-07-20,"m100",23.2961174903274
"2021",2021-07-21,"m30",8.45662072222222
"2021",2021-07-21,"m60",16.4414445509259
"2021",2021-07-21,"m100",23.28692003125
"2021",2021-07-22,"m30",8.37822639969136
"2021",2021-07-22,"m60",16.4357590478395
"2021",2021-07-22,"m100",23.3024894623843
"2021",2021-07-23,"m30",8.2998320771605
"2021",2021-07-23,"m60",16.4300735447531
"2021",2021-07-23,"m100",23.3180588935185
"2021",2021-07-24,"m30",8.22143775462963
"2021",2021-07-24,"m60",16.4243880416667
"2021",2021-07-24,"m100",23.3336283246528
"2021",2021-07-25,"m30",8.14304343209877
"2021",2021-07-25,"m60",16.4187025385802
"2021",2021-07-25,"m100",23.349197755787
"2021",2021-07-26,"m30",8.0646491095679
"2021",2021-07-26,"m60",16.4130170354938
"2021",2021-07-26,"m100",23.3647671869213
"2021",2021-07-27,"m30",7.98625478703704
"2021",2021-07-27,"m60",16.4073315324074
"2021",2021-07-27,"m100",23.3803366180556
"2021",2021-07-28,"m30",7.92786604071055
"2021",2021-07-28,"m60",16.3689591270884
"2021",2021-07-28,"m100",23.3428664105491
"2021",2021-07-29,"m30",7.86947729438406
"2021",2021-07-29,"m60",16.3305867217693
"2021",2021-07-29,"m100",23.3053962030427
"2021",2021-07-30,"m30",7.81108854805757
"2021",2021-07-30,"m60",16.2922143164503
"2021",2021-07-30,"m100",23.2679259955362
"2021",2021-07-31,"m30",7.75269980173108
"2021",2021-07-31,"m60",16.2538419111312
"2021",2021-07-31,"m100",23.2304557880298
"2021",2021-08-01,"m30",7.69431105540459
"2021",2021-08-01,"m60",16.2154695058122
"2021",2021-08-01,"m100",23.1929855805233
"2021",2021-08-02,"m30",7.6359223090781
"2021",2021-08-02,"m60",16.1770971004932
"2021",2021-08-02,"m100",23.1555153730169
"2021",2021-08-03,"m30",7.57753356275161
"2021",2021-08-03,"m60",16.1387246951741
"2021",2021-08-03,"m100",23.1180451655104
"2021",2021-08-04,"m30",7.51914481642512
"2021",2021-08-04,"m60",16.1003522898551
"2021",2021-08-04,"m100",23.080574958004
"2021",2021-08-05,"m30",7.85313101600242
"2021",2021-08-05,"m60",16.2151820663916
"2021",2021-08-05,"m100",23.107653065119
"2021",2021-08-06,"m30",8.18711721557971
"2021",2021-08-06,"m60",16.3300118429281
"2021",2021-08-06,"m100",23.1347311722341
"2021",2021-08-07,"m30",8.521103415157
"2021",2021-08-07,"m60",16.4448416194646
"2021",2021-08-07,"m100",23.1618092793492
"2021",2021-08-08,"m30",8.8550896147343
"2021",2021-08-08,"m60",16.5596713960011
"2021",2021-08-08,"m100",23.1888873864643
"2021",2021-08-09,"m30",9.18907581431159
"2021",2021-08-09,"m60",16.6745011725376
"2021",2021-08-09,"m100",23.2159654935794
"2021",2021-08-10,"m30",9.52306201388889
"2021",2021-08-10,"m60",16.7893309490741
"2021",2021-08-10,"m100",23.2430436006944
